LIMIT_BAL,MALE,FEMALE,GRADSCHOOL,UNIVERSITY,HIGH SCHOOL,OTHERS_EDUC,MARRIED,SINGLE,OTHERS_MARITAL,AGE,INVALID_SEPT_STATUS,PAYDULY_SEPT_STATUS,LESSTHANAMONTHDELAY_SEPT_STATUS,1MONTHDELAY_SEPT_STATUS,2MONTHDELAY_SEPT_STATUS,3MONTDELAY_SEPT_STATUS,4MONTDELAY_SEPT_STATUS,5MONTDELAY_SEPT_STATUS,6MONTDELAY_SEPT_STATUS,7MONTDELAY_SEPT_STATUS,8MONTDELAY_SEPT_STATUS,9MONTDELAY_SEPT_STATUS,INVALID_AUGUST_STATUS,PAYDULY_AUG_STATUS,LESSTHANAMONTHDELAY_AUG_STATUS,1MONTHDELAY_AUG_STATUS,2MONTHDELAY_AUG_STATUS,3MONTHDELAY_AUG_STATUS,4MONTHDELAY_AUG_STATUS,5MONTHDELAY_AUG_STATUS,6MONTHDELAY_AUG_STATUS,7MONTHDELAY_AUG_STATUS,8MONTHDELAY_AUG_STATUS,9MONTHDELAY_AUG_STATUS,INVALID_JUL_STATUS,PAYDULY_JUL_STATUS,LESSTHANAMONTHDELAY_JUL_STATUS,1MONTHDELAY_JUL_STATUS,2MONTHDELAY_JUL_STATUS,3MONTHDELAY_JUL_STATUS,4MONTHDELAY_JUL_STATUS,5MONTHDELAY_JUL_STATUS,6MONTHDELAY_JUL_STATUS,7MONTHDELAY_JUL_STATUS,8MONTHDELAY_JUL_STATUS,9MONTHDELAY_JUL_STATUS,INVALID_JUN_STATUS,PAYDULY_JUN_STATUS,LESSTHANAMONTHDELAY_JUN_STATUS,1MONTHDELAY_JUN_STATUS,2MONTHDELAY_JUN_STATUS,3MONTHDELAY_JUN_STATUS,4MONTHDELAY_JUN_STATUS,5MONTHDELAY_JUN_STATUS,6MONTHDELAY_JUN_STATUS,7MONTHDELAY_JUN_STATUS,8MONTHDELAY_JUN_STATUS,9MONTHDELAY_JUN_STATUS,INVALID_MAY_STATUS,PAYDULY_MAY_STATUS,LESSTHANAMONTHDELAY_MAY_STATUS,1MONTHDELAY_MAY_STATUS,2MONTHDELAY_MAY_STATUS,3MONTHDELAY_MAY_STATUS,4MONTHDELAY_MAY_STATUS,5MONTHDELAY_MAY_STATUS,6MONTHDELAY_MAY_STATUS,7MONTHDELAY_MAY_STATUS,8MONTHDELAY_MAY_STATUS,9MONTHDELAY_MAY_STATUS,INVALID_APR_STATUS,PAYDULY_APR_STATUS,LESSTHANAMONTHDELAY_APR_STATUS,1MONTHDELAY_APR_STATUS,2MONTHDELAY_APR_STATUS,3MONTHDELAY_APR_STATUS,4MONTHDELAY_APR_STATUS,5MONTHDELAY_APR_STATUS,6MONTHDELAY_APR_STATUS,7MONTHDELAY_APR_STATUS,8MONTHDELAY_APR_STATUS,9MONTHDELAY_APR_STATUS,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
0.393939394,0,1,1,0,0,0,0,1,0,0.103448276,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.151347989,0.070432226,0.089116168,0.16674391,0.132396964,0.273392009,0.005105592,0.003011413,0.00786572,0.084246377,0.038056029,0.008542255,1
0.141414141,0,1,1,0,0,0,0,1,0,0.206896552,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.149048174,0.075648092,0.096947709,0.203771527,0.226355844,0.443820523,0.011371962,0.01146617,0.033480648,0.169371981,0.243247235,0.0108613,1
0.494949495,1,0,1,0,0,0,0,1,0,0.568965517,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14884996,0.067271958,0.08706824,0.194079425,0.080648088,0.269639513,0.001280977,0.00078254,0.040212491,0,0.026422588,0.053059966,1
0.04040404,1,0,0,1,0,0,1,0,0,0.068965517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184798392,0.099727818,0.099025285,0.178007246,0.099997521,0.276377561,0.001608376,0.000811039,0.001116022,0.001610306,0.002344506,0.001134932,1
0.191919192,0,1,1,0,0,0,0,1,0,0.155172414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.146519174,0.066220433,0.086522492,0.163661729,0.082010501,0.263231912,0,0.000192369,0.004175037,0,0.007310171,0,0
0.494949495,0,1,1,0,0,0,1,0,0,0.327586207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.150271084,0.142757766,0.147125791,0.254321364,0.151183187,0.304470182,0.092321922,0.020780652,0.011160216,0.01610306,0.005697151,0.018915535,1
0.404040404,1,0,0,1,0,0,0,1,0,0.465517241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.172110919,0.079015249,0.091002678,0.174536966,0.097619744,0.275408506,0.006206843,0.001804948,0.017144324,0.027589372,0.011900715,0.007641876,1
0.070707071,0,1,0,1,0,0,0,1,0,0.137931034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146519174,0.066220433,0.086344602,0.160137756,0.080648088,0.260978723,0,0,0,0,0,0,0
0.060606061,1,0,0,1,0,0,1,0,0,0.24137931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207023151,0.134227889,0.123101892,0.188779807,0.109530444,0.279112588,0.005723758,0,0.001117138,0.001520129,0.011722532,0.009457767,1
0.282828283,0,1,0,1,0,0,0,1,0,0.25862069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.430524621,0.376197201,0.245714038,0.439015775,0.380887551,0.497160844,0.012762835,0.006248445,0.011829829,0.018518519,0.023445065,0.122950975,0
0.181818182,1,0,1,0,0,0,0,1,0,0.206896552,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.147002321,0.067371606,0.094893741,0.173914313,0.108927571,0.280129289,0.001388584,0.009245015,0,0.045925926,0,0,1
0.151515152,1,0,0,1,0,0,1,0,0,0.172413793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.213448298,0.139504493,0.129789777,0.236165511,0.162699243,0.326200541,0.003892155,0.002256185,0.003906076,0.005636071,0.008205773,0.006809592,0
0.04040404,1,0,0,0,1,0,1,0,0,0.482758621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.179019212,0.100228906,0.10396447,0.190828628,0.114259225,0.287638125,4.12111E-05,0.001088312,0.001475381,0.003220612,0.00318384,0.006518293,1
0.363636364,1,0,0,0,1,0,0,1,0,0.103448276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.191547406,0.124469967,0.139125694,0.257890552,0.217221531,0.44137214,0.013024983,0.021453351,0.020951074,0.060764895,0.234450647,0.010592699,1
0.222222222,1,0,0,1,0,0,0,1,0,0.120689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.174724867,0.096220205,0.104139615,0.192317909,0.115237902,0.288312852,0.002289503,0.001187466,0.004464086,0.003220612,0.004689013,0.00283733,1
0.04040404,0,1,0,1,0,0,1,0,0,0.172413793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.169916405,0.093075121,0.102558922,0.187227413,0.110679669,0.284903867,0.002976354,0.001187466,0,0.003220612,0.00351676,0.00283733,1
0.222222222,0,1,0,1,0,0,0,1,0,0.155172414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.245981961,0.176566943,0.151388007,0.262650412,0.180659491,0.332048688,0.006868509,0.003562397,0.004464086,0.006441224,0.008205773,0.007566214,1
0.232323232,0,1,1,0,0,0,1,0,0,0.293103448,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146519174,0.066220433,0.086344602,0.160137756,0.080648088,0.260978723,0,0,0,0,0,0,1
0.070707071,1,0,0,1,0,0,1,0,0,0.482758621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210031759,0.13083321,0.114149207,0.204677718,0.122631023,0.291889366,0.003332372,0.001139967,0.001719789,0.00241868,0.003795756,0.002784367,0
0.02020202,0,1,0,1,0,0,1,0,0,0.293103448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.153579667,0.074805354,0.091988209,0.170132236,0.090899896,0.267672199,0.001373702,0.000844882,0.00084148,0,0.002344506,0.00567466,0
0.050505051,1,0,1,0,0,0,0,1,0,0.120689655,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.164216864,0.066220433,0.086344602,0.160137756,0.080648088,0.260978723,0,0,0,0,0,0,1
0.02020202,0,1,1,0,0,0,0,1,0,0.120689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.152146155,0.073301142,0.089184249,0.16572468,0.088248447,0.268306197,0.001408044,0.000736823,0.001116022,0.003220612,0.004689013,0,1
0.101010101,1,0,0,1,0,0,1,0,0,0.24137931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.246351842,0.172638909,0.146978647,0.207401944,0.131093054,0.299963805,0.005494807,0.002439055,0.004575689,0.004830918,0.004454562,0.003404796,0
0.303030303,0,1,1,0,0,0,1,0,0,0.189655172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205732105,0.126717269,0.118307654,0.213936506,0.133889272,0.29879187,0.002793194,0.001211809,0.001696353,0.002545894,0.004159154,0.002880836,0
0.02020202,1,0,0,1,0,0,0,1,0,0.086206897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.157857199,0.080360024,0.095563024,0.171818392,0.08142151,0.260978723,0.003434255,0.001781199,0.00669613,0.001256039,0,0,1
0.262626263,1,0,0,1,0,0,1,0,0,0.465517241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19397022,0.130503897,0.120979294,0.229437841,0.157635312,0.317425248,0.017191879,0,0.022320432,0.00805153,0.023445065,0,0
0.353535354,1,0,0,1,0,0,1,0,0,0.724137931,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.146516519,0.066217586,0.086668537,0.160128336,0.082791855,0.263689927,0,0.000352084,0,0.003497585,0.008311275,0,0
0.171717172,1,0,0,1,0,0,1,0,0,0.327586207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.149236654,0.071563469,0.091307945,0.161351035,0.082055121,0.262811552,0.006455254,0.00536972,0.001439668,0.002288245,0.005593992,0.003715011,0
0.151515152,1,0,0,1,0,0,0,1,0,0.534482759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.148518128,0.067994169,0.093301518,0.167970376,0.085690205,0.264744284,0.001499625,0.00752319,0.00018526,0.000164251,0.002578957,0.004936955,1
0.01010101,1,0,0,1,0,0,0,1,0,0.086206897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.163001033,0.085481936,0.096722601,0.196168751,0.100190877,0.276174682,0.002289503,0.000776603,0.000762243,0.00237037,0.001673978,0.000675285,0
0.151515152,0,1,0,1,0,0,1,0,0,0.172413793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184375418,0.106814222,0.109303908,0.160843304,0.086173098,0.269103881,0.002632929,0.001365586,0.0008359,0.008972625,0.013065935,0.026090197,0
0.212121212,1,0,1,0,0,0,0,1,0,0.172413793,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.149021627,0.068904288,0.087897294,0.162801695,0.083452239,0.263294159,0.003237357,0.001679077,0.003156109,0.004553945,0.007063998,0.005349313,0
0.04040404,0,1,0,1,0,0,1,0,0,0.362068966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.156799762,0.078217115,0.09400539,0.17325398,0.094925657,0.272206242,0.001392018,0.000907224,0.000556895,0.001127214,0.001406704,0.00102333,1
0,1,0,0,1,0,0,0,1,0,0.034482759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.153780536,0.072700407,0.091667019,0.169452122,0.090656963,0.268480642,0.001298148,0.001781199,0.000385027,0.000573269,0.000996415,0.000366961,0
0.494949495,1,0,1,0,0,0,1,0,0,0.344827586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.646263885,0.60985681,0.322857788,0.572680876,0.524079702,0.611754544,0.022723318,0.010212206,0.017692291,0.027375201,0.03985661,0.029773051,0
0.04040404,0,1,0,1,0,0,1,0,0,0.362068966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.190233353,0.111610617,0.112927038,0.179069807,0.100608326,0.276469779,0.002403978,0.001187466,0.000783447,0.0011562,0.00171149,0.001195462,1
0.04040404,0,1,0,0,1,0,0,1,0,0.017241379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.174202785,0.094952302,0.100967248,0.17857809,0.096308893,0.275961044,0.003434255,0.001187466,0,0.007297907,0.010550279,0.008511991,1
0.070707071,1,0,0,0,1,0,1,0,0,0.431034483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.182050826,0.103252514,0.098347767,0.181141236,0.103222096,0.279061868,9.15801E-05,0.000890599,0.000889469,0.001331723,0.002682115,0.001259775,0
0.505050505,0,1,1,0,0,0,1,0,0,0.275862069,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14686074,0.066916072,0.086750344,0.161964269,0.081380856,0.263083595,0.000873445,0.000438769,0.002163966,0.001190016,0.006421603,0.002099624,0
0.111111111,1,0,0,1,0,0,1,0,0,0.086206897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.188757366,0.113300839,0.112563023,0.20624801,0.130374168,0.300293483,0.003434255,0.001187466,0.002232043,0.003220612,0.004689013,0.003783107,0
0.191919192,0,1,1,0,0,0,1,0,0,0.051724138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.285165531,0.213638883,0.172263696,0.303656039,0.230205106,0.376136489,0.006648717,0.003195471,0.005891478,0.008677939,0.016472502,0.009945788,1
0.070707071,0,1,0,1,0,0,1,0,0,0.206896552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19416401,0.119302501,0.117406675,0.214116426,0.138746957,0.306886289,0.00400663,0.001246839,0.002455248,0.003703704,0.005157914,0.003972262,1
0.232323232,1,0,0,0,1,0,0,1,0,0.362068966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.287536136,0.282301169,0.183733741,0.279435675,0.208438233,0.354582111,0.167456545,0.004159099,0.005134815,0.00805153,0.012425884,0.011538476,0
0.060606061,1,0,0,1,0,0,0,1,0,0.379310345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.199460928,0.120542883,0.102310206,0.187042783,0.109557216,0.283608975,0.001815576,0.001032502,0.001118254,0.001663446,0.002677426,0.001918035,0
0.04040404,0,1,0,0,1,0,1,0,0,0.137931034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.186835396,0.111130408,0.113277327,0.167087735,0.088682753,0.267866625,0.002861879,0.001855415,0.000465381,0.001610306,0.002344506,0.000945777,1
0.04040404,1,0,0,0,1,0,0,1,0,0.25862069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.148642897,0.068498104,0.087662304,0.162398524,0.083027848,0.262823079,0,0,0,0,0,0,1
0.070707071,1,0,1,0,0,0,0,1,0,0.25862069,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.150954215,0.067359268,0.086344602,0.161229519,0.080648088,0.260978723,0.001373702,0,0.001293469,0,0,0.011402284,1
0.313131313,1,0,1,0,0,0,0,1,0,0.206896552,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.149972878,0.069645481,0.088878433,0.165088839,0.103216147,0.26151666,0.004131408,0.002740077,0.00586581,0.036650564,0.001641155,0.003767974,0
0.373737374,1,0,1,0,0,0,1,0,0,0.24137931,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146513865,0.08054983,0.087057808,0.160137756,0.080648088,0.260978723,0.017291472,0.000771853,0,0,0,0,1
0.373737374,0,1,0,1,0,0,0,1,0,0.344827586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.223459881,0.138538381,0.121228559,0.181186451,0.089792316,0.269086974,0.00370785,0.000761759,0.000505558,0.014850242,0.024736888,0.009624224,0
0.171717172,0,1,0,1,0,0,1,0,0,0.344827586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.165499946,0.066220433,0.090176918,0.170149192,0.09048443,0.265747153,0,0.004144256,0.011861078,0.015974235,0.014547663,0.012070003,0
