,title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,Action,Animation,Comedy,Drama,Documentary,Romance,Short
3433,Hot Pursuit,0.9805825242718456,0.2119700748129676,0.0012499607633913157,0.46067415730337075,0.021034032661919954,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3434,Hot Shots!,0.7475728155339816,0.20448877805486285,0.0009285321793351928,0.6404494382022472,0.045914494820356054,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3435,Hot Shots! Part Deux,0.766990291262136,0.20947630922693267,0.0008928178922178458,0.6292134831460674,0.03895638512375334,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3436,Hot Tamale,0.893203883495147,0.24937655860349126,1.7817857842844413e-05,0.5280898876404494,0.00031319958488357723,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3437,Hot Tub Time Machine,0.9320388349514559,0.24688279301745633,0.0012856750505086626,0.6067415730337078,0.08002334042311854,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3438,Hot Tub Time Machine 2,0.9805825242718456,0.24189526184538654,0.0004999607339270288,0.46067415730337075,0.01666221791580631,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3439,Hotaru no haka,0.7184466019417464,0.2169576059850374,0.0001321035766183548,0.8426966292134832,0.08380374406119977,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.2439024390243903,0.2857142857142857,0.25925925925925924,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3440,Hotel,0.5145631067961176,0.30423940149625933,0.0001303535765496048,0.6292134831460674,0.0002274224012758228,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3441,Hotel Lux,0.9417475728155331,0.26932668329177056,0.0003928178725749878,0.5617977528089888,0.00023870887280315887,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3442,Hotel Rwanda,0.873786407766989,0.29675810473815456,0.0006249607388377433,0.797752808988764,0.15529338336249945,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.2439024390243903,0.42857142857142855,0.25925925925925924,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3443,Hotel Transylvania 2,0.9805825242718456,0.2169576059850374,0.0028571036836719304,0.6404494382022472,0.03707493032014641,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3444,Hotel for Dogs,0.9223300970873787,0.24438902743142144,0.0012499607633913157,0.49438202247191015,0.009278043919046654,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3445,Hounddog,0.9029126213592242,0.24937655860349126,0.00013388929097422214,0.595505617977528,0.0026997239893387995,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3446,Hour of the Gun,0.5145631067961176,0.24438902743142144,6.424643109539551e-05,0.6404494382022472,0.0011534773900937511,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,Hours,0.9611650485436911,0.23690773067331672,0.0001428178627535589,0.6179775280898876,0.012977749285707434,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3448,House,0.6893203883495147,0.22693266832917705,0.0001071035756362119,0.5842696629213484,0.009744739516702003,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3449,House,0.9126213592233015,0.2144638403990025,8.92464320775384e-05,0.41573033707865165,0.0026636072804513237,0.15343915343915343,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3450,House Party,0.7378640776699044,0.24438902743142144,8.92464320775384e-05,0.595505617977528,0.00474539695366847,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3451,House Party 2,0.7475728155339816,0.22942643391521197,0.00017853214987090588,0.46067415730337075,0.0018126073272901804,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3452,House at the End of the Street,0.9514563106796103,0.24688279301745633,0.00024638929539386515,0.5168539325842696,0.0337871811642334,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3453,House of 1000 Corpses,0.8640776699029118,0.256857855361596,0.00024996072410559983,0.5617977528089888,0.03519291119296311,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3454,House of 9,0.8834951456310698,0.20947630922693267,0.00021424643698825287,0.5168539325842696,0.004090217281506609,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3455,House of Bamboo,0.39805825242718385,0.24937655860349126,4.9246430506109774e-05,0.6629213483146068,0.0009204117530542603,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3456,House of Bodies,0.9708737864077683,0.19201995012468828,9.99607182127425e-05,0.40449438202247184,0.0003933335327276637,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.14285714285714285,0.25925925925925924,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457,House of D,0.873786407766989,0.23690773067331672,0.00021424643698825287,0.6741573033707864,0.004018548187308024,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3458,House of Dark Shadows,0.5436893203883493,0.23690773067331672,2.674642962218116e-05,0.6292134831460674,0.0008154475678500345,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3459,House of Good and Evil,0.9611650485436911,0.2643391521197007,5.317857351772968e-06,0.5393258426966292,0.0020462372879060378,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.14285714285714285,0.4708994708994709,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,House of Sand and Fog,0.8640776699029118,0.3092269326683291,0.0005356750210443758,0.7415730337078652,0.03224657780075202,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3461,House of Usher,0.4466019417475735,0.19201995012468828,7.103571707640317e-06,0.6741573033707864,0.004747089924397571,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3462,House of Wax,0.3786407766990294,0.2144638403990025,2.346071520738524e-05,0.6853932584269662,0.006643217140990038,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,House of Wax,0.8834951456310698,0.2643391521197007,0.0010713893278045806,0.48314606741573035,0.054554853098108216,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3464,House of the Dead,0.8640776699029118,0.2194513715710723,0.00024996072410559983,0.11235955056179775,0.018146953245227377,0.48148148148148145,0.42028985507246375,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,House of the Long Shadows,0.6699029126213603,0.24937655860349126,0.00026781786766427333,0.6067415730337078,0.0008972744864232214,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3466,House of the Rising Sun,0.9417475728155331,0.2194513715710723,5.353214496019141e-05,0.3820224719101124,0.0014254813539025515,0.15343915343915343,0.13043478260869565,0.42028985507246375,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.11111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3467,House on Haunted Hill,0.4368932038834963,0.18204488778054864,7.103571707640317e-06,0.6629213483146068,0.009211453737035372,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3468,House on Haunted Hill,0.8252427184466029,0.24189526184538654,0.0013213893376260097,0.5168539325842696,0.025825139825274138,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3469,Houseguest,0.7864077669902905,0.2768079800498753,0.0003749607290163143,0.550561797752809,0.002313162339527537,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3470,How About You...,0.9029126213592242,0.2119700748129676,0.0003213892983402938,0.6629213483146068,0.0004655669505026148,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3471,How Do You Know,0.9320388349514559,0.29675810473815456,0.00428567516836581,0.49438202247191015,0.020008656723661467,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3472,How Green Was My Valley,0.2621359223300992,0.28927680798004984,4.460357318085466e-05,0.7640449438202246,0.008998703748745085,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.2439024390243903,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3473,How Harry Became a Tree,0.8446601941747574,0.24189526184538654,0.00021424643698825287,0.651685393258427,0.00010665715593332633,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3474,How High,0.8446601941747574,0.23192019950124687,0.0007142464566311107,0.595505617977528,0.02465360408073665,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3475,How Stella Got Her Groove Back,0.8155339805825257,0.30423940149625933,0.0007142464566311107,0.5056179775280898,0.0028566059435687708,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3476,How the Grinch Stole Christmas,0.8349514563106801,0.26932668329177056,0.004392818029717851,0.5617977528089888,0.08492561933101699,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3477,How the West Was Won,0.46601941747572795,0.40399002493765584,0.0005356750210443758,0.6853932584269662,0.008051204464025219,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,How to Be Single,0.9902912621359228,0.26932668329177056,0.0013571036247433566,0.5730337078651684,0.03108858582204733,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3479,How to Be a Serial Killer,0.9126213592233015,0.22194513715710723,7.13892885188649e-05,0.5168539325842696,0.0007217698541731447,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3480,How to Deal,0.8640776699029118,0.24937655860349126,0.0005713893081617228,0.5280898876404494,0.004422603867986657,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3481,How to Kill Your Neighbor's Dog,0.8349514563106801,0.2618453865336658,0.00026067501024080395,0.6741573033707864,0.0015011007131357035,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3482,How to Lose Friends & Alienate People,0.9126213592233015,0.26932668329177056,0.0009642464664525398,0.6179775280898876,0.03482892248620652,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3483,How to Lose a Guy in 10 Days,0.8640776699029118,0.28428927680798,0.0017856750701515207,0.6067415730337078,0.09249658443155405,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3484,How to Make an American Quilt,0.7864077669902905,0.2867830423940149,0.0003571035854576408,0.5842696629213484,0.00471718077485013,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3485,How to Save Us,0.9708737864077683,0.18952618453865336,6.750000265178581e-07,0.5617977528089888,0.00029570555401620623,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.2857142857142857,0.047619047619047616,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3486,How to Steal a Million,0.5048543689320404,0.3017456359102244,0.00021424643698825287,0.7415730337078652,0.009960875446450489,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3487,How to Train Your Dragon 2,0.9708737864077683,0.24937655860349126,0.005178532346299485,0.7752808988764046,0.13099191719341569,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3488,Howard the Duck,0.6990291262135919,0.26932668329177056,0.0012499607633913157,0.40449438202247184,0.019317924666188497,0.15343915343915343,0.13043478260869565,0.42028985507246375,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3489,Hross  oss,0.9611650485436911,0.1970074812967581,0.0003571035854576408,0.6629213483146068,0.0009644289920108713,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3490,Hua Mulan,0.9223300970873787,0.2793017456359102,0.0004285321596923348,0.651685393258427,0.0021133917934936875,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3491,Hua pi,0.9126213592233015,0.28927680798004984,0.0003571035854576408,0.6067415730337078,0.0017499674103134651,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3492,Hud,0.47572815533980517,0.27431421446384036,8.92464320775384e-05,0.7752808988764046,0.00856868918355358,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.2439024390243903,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3493,Hugo,0.9417475728155331,0.3092269326683291,0.00535710378188622,0.7303370786516854,0.1435842334764646,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3494,Hukkle,0.8543689320388346,0.18952618453865336,3.532142995905618e-06,0.696629213483146,0.0014339462075480536,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3495,Humoresque,0.3106796116504853,0.30673316708229426,7.724643160610982e-05,0.7415730337078652,0.0013792068206404736,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.22222222222222227,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3496,Humshakals,0.9708737864077683,0.3915211970074813,0.0003928178725749878,0.0898876404494382,0.003165290939841414,0.7883597883597884,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3497,Hung fan kui,0.7864077669902905,0.2169576059850374,0.00026781786766427333,0.6404494382022472,0.017293695997760764,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3498,Hungry Wives,0.5631067961165037,0.2543640897755611,3.175000124732148e-06,0.5056179775280898,0.000563759252790439,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3499,Hunt to Kill,0.9320388349514559,0.23940149625935161,8.210357465406901e-05,0.47191011235955055,0.0027358406982262743,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,Hunter Prey,0.9320388349514559,0.2144638403990025,1.513928630904339e-05,0.5393258426966292,0.0027742147014192175,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,Hurricane,0.8058252427184485,0.22194513715710723,1.7817857842844413e-05,0.6179775280898876,0.00031094229057811,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3502,Hurricane Season,0.9223300970873787,0.24937655860349126,0.0005356750210443758,0.6404494382022472,0.0009288766066997624,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3503,Hurry Sundown,0.5145631067961176,0.3591022443890274,0.0001428178627535589,0.5168539325842696,0.00014051657051533466,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3504,Hurt,0.9223300970873787,0.23690773067331672,0.0001428178627535589,0.47191011235955055,0.0004238070058514712,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3505,Husbands,0.5436893203883493,0.3790523690773067,3.567500140151791e-05,0.7303370786516854,0.0017781835891318052,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3506,Husbands and Wives,0.7572815533980588,0.25187032418952615,0.0007142464566311107,0.7415730337078652,0.012309590171289134,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3507,"Hush...Hush, Sweet Charlotte",0.4854368932038824,0.32668329177057354,7.978214599144145e-05,0.752808988764045,0.0047928001340832825,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3508,Hustle,0.5922330097087389,0.2942643391521197,0.00010888928999207925,0.5730337078651684,0.0005490868398049021,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3509,Hustle & Flow,0.8834951456310698,0.28428927680798,0.0002856750112229468,0.7191011235955056,0.019036327201581462,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3510,Hwa-ryeo-han-hyoo-ga,0.9029126213592242,0.2942643391521197,0.0003571035854576408,0.6853932584269662,0.00013938792336260105,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3511,Hwal,0.8834951456310698,0.2194513715710723,3.388928704565057e-05,0.696629213483146,0.0047888498690487145,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3512,Hydra,0.9223300970873787,0.05236907730673317,2.4960715266313814e-05,0.24719101123595505,0.00030868499627264277,0.25925925925925924,0.42028985507246375,0.42028985507246375,0.5918367346938775,0.09890109890109891,0.13043478260869565,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3513,I Am Big Bird: The Caroll Spinney Story,0.9708737864077683,0.2194513715710723,3.532142995905618e-06,0.7191011235955056,0.00027369693453790087,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,1.0,0.0,0.0
